"Step","[5k iter FULL k=1]adahessian-lr5e-05 - train_loss","[5k iter FULL k=1]adahessian-lr5e-05 - train_loss__MIN","[5k iter FULL k=1]adahessian-lr5e-05 - train_loss__MAX","[5k iter FULL k=1] adahessian-lr0.003-bs16-epochs3 - train_loss","[5k iter FULL k=1] adahessian-lr0.003-bs16-epochs3 - train_loss__MIN","[5k iter FULL k=1] adahessian-lr0.003-bs16-epochs3 - train_loss__MAX","[FULL bad] adahessian-lr0.015-bs16-epochs3 - train_loss","[FULL bad] adahessian-lr0.015-bs16-epochs3 - train_loss__MIN","[FULL bad] adahessian-lr0.015-bs16-epochs3 - train_loss__MAX"
"250","","","","","","","2.33040109872818","2.33040109872818","2.33040109872818"
"251","","","","","","","2.4365274691581726","2.4365274691581726","2.4365274691581726"
"252","","","","","","","2.3156094264984133","2.3156094264984133","2.3156094264984133"
"253","","","","","","","2.303780155181885","2.303780155181885","2.303780155181885"
"254","","","","","","","2.3663493394851685","2.3663493394851685","2.3663493394851685"
"255","","","","","","","2.4036361050605772","2.4036361050605772","2.4036361050605772"
"256","","","","","","","2.3531174993515016","2.3531174993515016","2.3531174993515016"
"257","","","","","","","2.3064260840415955","2.3064260840415955","2.3064260840415955"
"258","","","","","","","2.412574863433838","2.412574863433838","2.412574863433838"
"259","","","","","","","2.4750680923461914","2.4750680923461914","2.4750680923461914"
"260","","","","","","","2.3445365500450133","2.3445365500450133","2.3445365500450133"
"261","","","","","","","2.316870884895325","2.316870884895325","2.316870884895325"
"262","","","","","","","2.3439597940444945","2.3439597940444945","2.3439597940444945"
"263","","","","","","","2.417786817550659","2.417786817550659","2.417786817550659"
"264","","","","","","","2.2695460629463198","2.2695460629463198","2.2695460629463198"
"265","","","","","","","2.3496519827842715","2.3496519827842715","2.3496519827842715"
"266","","","","","","","2.2231833291053773","2.2231833291053773","2.2231833291053773"
"267","","","","","","","2.3148265361785887","2.3148265361785887","2.3148265361785887"
"268","","","","","","","2.269677381515503","2.269677381515503","2.269677381515503"
"269","","","","","","","2.3638047337532044","2.3638047337532044","2.3638047337532044"
"270","","","","","","","2.3552186608314516","2.3552186608314516","2.3552186608314516"
"271","","","","","","","2.325356414318085","2.325356414318085","2.325356414318085"
"272","","","","","","","2.299211287498474","2.299211287498474","2.299211287498474"
"273","","","","","","","2.3402752041816712","2.3402752041816712","2.3402752041816712"
"274","","","","","","","2.4379742169380187","2.4379742169380187","2.4379742169380187"
"275","","","","","","","2.318518807888031","2.318518807888031","2.318518807888031"
"276","","","","","","","2.2264935183525085","2.2264935183525085","2.2264935183525085"
"277","","","","","","","2.3497425961494445","2.3497425961494445","2.3497425961494445"
"278","","","","","","","2.2682472014427186","2.2682472014427186","2.2682472014427186"
"279","","","","","","","2.1929572892189024","2.1929572892189024","2.1929572892189024"
"281","","","","","","","2.2910742139816285","2.2910742139816285","2.2910742139816285"
"282","","","","","","","2.269417414665222","2.269417414665222","2.269417414665222"
"283","","","","","","","2.272628192901611","2.272628192901611","2.272628192901611"
"284","","","","","","","2.3271544861793516","2.3271544861793516","2.3271544861793516"
"285","","","","","","","2.257101984024048","2.257101984024048","2.257101984024048"
"286","","","","","","","2.2513615250587464","2.2513615250587464","2.2513615250587464"
"287","","","","","","","2.3085964179039","2.3085964179039","2.3085964179039"
"288","","","","","","","2.3084594202041626","2.3084594202041626","2.3084594202041626"
"289","","","","","","","2.3900153636932373","2.3900153636932373","2.3900153636932373"
"290","","","","","","","2.231188266277313","2.231188266277313","2.231188266277313"
"291","","","","","","","2.25538547039032","2.25538547039032","2.25538547039032"
"292","","","","","","","2.1837777972221373","2.1837777972221373","2.1837777972221373"
"293","","","","","","","2.234169015884399","2.234169015884399","2.234169015884399"
"294","","","","","","","2.3015065455436705","2.3015065455436705","2.3015065455436705"
"295","","","","","","","2.273591763973236","2.273591763973236","2.273591763973236"
"296","","","","","","","2.3170828104019163","2.3170828104019163","2.3170828104019163"
"297","","","","","","","2.1531666254997255","2.1531666254997255","2.1531666254997255"
"298","","","","","","","2.1825958108901977","2.1825958108901977","2.1825958108901977"
"299","","","","","","","2.265105721950531","2.265105721950531","2.265105721950531"
"300","","","","","","","2.2811690878868105","2.2811690878868105","2.2811690878868105"
"301","","","","","","","2.183779392242432","2.183779392242432","2.183779392242432"
"302","","","","","","","2.205893793106079","2.205893793106079","2.205893793106079"
"303","","","","","","","2.296354377269745","2.296354377269745","2.296354377269745"
"304","","","","","","","2.2550741720199583","2.2550741720199583","2.2550741720199583"
"305","","","","","","","2.2454887104034422","2.2454887104034422","2.2454887104034422"
"306","","","","","","","2.2025962972640993","2.2025962972640993","2.2025962972640993"
"307","","","","","","","2.11847553730011","2.11847553730011","2.11847553730011"
"308","","","","","","","2.204090278148651","2.204090278148651","2.204090278148651"
"309","","","","","","","2.2590330874919893","2.2590330874919893","2.2590330874919893"
"310","","","","","","","2.139836413860321","2.139836413860321","2.139836413860321"
"311","","","","","","","2.1931136417388917","2.1931136417388917","2.1931136417388917"
"312","","","","","","","2.287461621761322","2.287461621761322","2.287461621761322"
"313","","","","","","","2.0734531259536744","2.0734531259536744","2.0734531259536744"
"314","","","","","","","2.300082347393036","2.300082347393036","2.300082347393036"
"315","","","","","","","2.282618227005005","2.282618227005005","2.282618227005005"
"316","","","","","","","2.26829505443573","2.26829505443573","2.26829505443573"
"317","","","","","","","2.1496121525764464","2.1496121525764464","2.1496121525764464"
"318","","","","","","","2.0982891654968263","2.0982891654968263","2.0982891654968263"
"319","","","","","","","2.1414195132255553","2.1414195132255553","2.1414195132255553"
"320","","","","","","","2.174522187709808","2.174522187709808","2.174522187709808"
"321","","","","","","","2.2221441507339477","2.2221441507339477","2.2221441507339477"
"322","","","","","","","2.028998591899872","2.028998591899872","2.028998591899872"
"323","","","","","","","2.2046331119537355","2.2046331119537355","2.2046331119537355"
"324","","","","","","","2.0943392276763917","2.0943392276763917","2.0943392276763917"
"325","","","","","","","2.1583615255355837","2.1583615255355837","2.1583615255355837"
"326","","","","","","","2.184850108623505","2.184850108623505","2.184850108623505"
"327","","","","","","","2.099221336841583","2.099221336841583","2.099221336841583"
"328","","","","","","","2.1962961101531984","2.1962961101531984","2.1962961101531984"
"329","","","","","","","2.1250762343406677","2.1250762343406677","2.1250762343406677"
"330","","","","","","","2.2279436659812926","2.2279436659812926","2.2279436659812926"
"331","","","","","","","2.1811100101470946","2.1811100101470946","2.1811100101470946"
"332","","","","","","","2.151418263912201","2.151418263912201","2.151418263912201"
"333","","","","","","","2.0614726424217222","2.0614726424217222","2.0614726424217222"
"334","","","","","","","2.1743177151679993","2.1743177151679993","2.1743177151679993"
"335","","","","","","","2.070495218038559","2.070495218038559","2.070495218038559"
"338","","","","","","","2.040553143024445","2.040553143024445","2.040553143024445"
"339","","","","","","","1.8518421602249147","1.8518421602249147","1.8518421602249147"
"340","","","","","","","1.8251062726974487","1.8251062726974487","1.8251062726974487"
"341","","","","","","","1.8372262632846832","1.8372262632846832","1.8372262632846832"
"342","","","","","","","1.8055803322792052","1.8055803322792052","1.8055803322792052"
"343","","","","","","","1.739459481239319","1.739459481239319","1.739459481239319"
"344","","","","","","","1.7896238946914673","1.7896238946914673","1.7896238946914673"
"345","","","","","","","1.7819701027870178","1.7819701027870178","1.7819701027870178"
"346","","","","","","","1.7603643918037415","1.7603643918037415","1.7603643918037415"
"347","","","","","","","1.8462061953544617","1.8462061953544617","1.8462061953544617"
"348","","","","","","","1.8343203973770141","1.8343203973770141","1.8343203973770141"
"349","","","","","","","1.8353689527511596","1.8353689527511596","1.8353689527511596"
"350","","","","","","","1.7415398383140563","1.7415398383140563","1.7415398383140563"
"351","","","","","","","1.7534166336059571","1.7534166336059571","1.7534166336059571"
"352","","","","","","","1.8932352709770202","1.8932352709770202","1.8932352709770202"
"353","","","","","","","1.8579554390907287","1.8579554390907287","1.8579554390907287"
"354","","","","","","","1.9333154034614564","1.9333154034614564","1.9333154034614564"
"355","","","","","","","1.7595128297805787","1.7595128297805787","1.7595128297805787"
"356","","","","","","","1.9002734017372132","1.9002734017372132","1.9002734017372132"
"357","","","","","","","1.783976228237152","1.783976228237152","1.783976228237152"
"358","","","","","","","1.671652042865753","1.671652042865753","1.671652042865753"
"359","","","","","","","1.7776365089416504","1.7776365089416504","1.7776365089416504"
"360","","","","","","","1.7757931709289552","1.7757931709289552","1.7757931709289552"
"361","","","","","","","1.8440118479728698","1.8440118479728698","1.8440118479728698"
"362","","","","","","","1.7961005926132203","1.7961005926132203","1.7961005926132203"
"363","","","","","","","1.8902029991149902","1.8902029991149902","1.8902029991149902"
"364","","","","","","","1.7506684589385986","1.7506684589385986","1.7506684589385986"
"365","","","","","","","1.7860475206375122","1.7860475206375122","1.7860475206375122"
"366","","","","","","","1.8258439159393312","1.8258439159393312","1.8258439159393312"
"367","","","","","","","1.77822110414505","1.77822110414505","1.77822110414505"
"368","","","","","","","1.8333095598220825","1.8333095598220825","1.8333095598220825"
"369","","","","","","","1.8148515319824219","1.8148515319824219","1.8148515319824219"
"370","","","","","","","1.69243864774704","1.69243864774704","1.69243864774704"
"371","","","","","","","1.8836705458164216","1.8836705458164216","1.8836705458164216"
"372","","","","","","","1.716511697769165","1.716511697769165","1.716511697769165"
"373","","","","","","","1.7157981872558594","1.7157981872558594","1.7157981872558594"
"374","","","","","","","1.8705128407478333","1.8705128407478333","1.8705128407478333"
"375","","","","","","","1.770124342441559","1.770124342441559","1.770124342441559"
"376","","","","","","","1.8347834205627442","1.8347834205627442","1.8347834205627442"
"377","","","","","","","1.7381305956840516","1.7381305956840516","1.7381305956840516"
"378","","","","","","","1.7985568833351135","1.7985568833351135","1.7985568833351135"
"379","","","","","","","1.8328868055343628","1.8328868055343628","1.8328868055343628"
"380","","","","","","","1.6852483177185058","1.6852483177185058","1.6852483177185058"
"381","","","","","","","1.7494202852249146","1.7494202852249146","1.7494202852249146"
"382","","","","","","","1.7984458112716675","1.7984458112716675","1.7984458112716675"
"383","","","","","","","1.9398747086524963","1.9398747086524963","1.9398747086524963"
"384","","","","","","","1.7899821090698242","1.7899821090698242","1.7899821090698242"
"385","","","","","","","1.7920253348350526","1.7920253348350526","1.7920253348350526"
"386","","","","","","","1.8005139672756194","1.8005139672756194","1.8005139672756194"
"387","","","","","","","1.7821196818351746","1.7821196818351746","1.7821196818351746"
"388","","","","","","","1.8041458320617676","1.8041458320617676","1.8041458320617676"
"389","","","","","","","1.7700608682632446","1.7700608682632446","1.7700608682632446"
"390","","","","","","","1.7892918181419373","1.7892918181419373","1.7892918181419373"
"391","","","","","","","1.7929048085212707","1.7929048085212707","1.7929048085212707"
"392","","","","","","","1.7886537098884583","1.7886537098884583","1.7886537098884583"
"394","","","","","","","1.7507626104354859","1.7507626104354859","1.7507626104354859"
"395","","","","","","","1.8200049257278443","1.8200049257278443","1.8200049257278443"
"396","","","","","","","1.7567893624305726","1.7567893624305726","1.7567893624305726"
"397","","","","","","","1.7687520670890808","1.7687520670890808","1.7687520670890808"
"398","","","","","","","1.6931485033035278","1.6931485033035278","1.6931485033035278"
"399","","","","","","","1.7406323838233948","1.7406323838233948","1.7406323838233948"
"400","","","","","","","1.6895564460754395","1.6895564460754395","1.6895564460754395"
"401","","","","","","","1.6735985362529755","1.6735985362529755","1.6735985362529755"
"402","","","","","","","1.588398302793503","1.588398302793503","1.588398302793503"
"403","","","","","","","1.7496995902061463","1.7496995902061463","1.7496995902061463"
"404","","","","","","","1.8079479575157165","1.8079479575157165","1.8079479575157165"
"405","","","","","","","1.7603416967391967","1.7603416967391967","1.7603416967391967"
"406","","","","","","","1.6031972336769105","1.6031972336769105","1.6031972336769105"
"407","","","","","","","1.6973576903343202","1.6973576903343202","1.6973576903343202"
"408","","","","","","","1.711628828048706","1.711628828048706","1.711628828048706"
"409","","","","","","","1.6515824449062348","1.6515824449062348","1.6515824449062348"
"410","","","","","","","1.859446074962616","1.859446074962616","1.859446074962616"
"411","","","","","","","1.6774697935581206","1.6774697935581206","1.6774697935581206"
"412","","","","","","","1.713870723247528","1.713870723247528","1.713870723247528"
"413","","","","","","","1.7273278999328614","1.7273278999328614","1.7273278999328614"
"414","","","","","","","1.7688202548027039","1.7688202548027039","1.7688202548027039"
"415","","","","","","","1.7138671803474426","1.7138671803474426","1.7138671803474426"
"416","","","","","","","1.7494142723083497","1.7494142723083497","1.7494142723083497"
"417","","","","","","","1.6487684297561644","1.6487684297561644","1.6487684297561644"
"418","","","","","","","1.7479221487045289","1.7479221487045289","1.7479221487045289"
"419","","","","","","","1.760780724287033","1.760780724287033","1.760780724287033"
"420","","","","","","","1.707342848777771","1.707342848777771","1.707342848777771"
"421","","","","","","","1.643496994972229","1.643496994972229","1.643496994972229"
"422","","","","","","","1.6843485534191132","1.6843485534191132","1.6843485534191132"
"423","","","","","","","1.7040455198287965","1.7040455198287965","1.7040455198287965"
"424","","","","","","","1.623450632095337","1.623450632095337","1.623450632095337"
"425","","","","","","","1.7610136151313782","1.7610136151313782","1.7610136151313782"
"426","","","","","","","1.6605729913711549","1.6605729913711549","1.6605729913711549"
"427","","","","","","","1.5805129742622375","1.5805129742622375","1.5805129742622375"
"428","","","","","","","1.7170679092407226","1.7170679092407226","1.7170679092407226"
"429","","","","","","","1.7170506560802459","1.7170506560802459","1.7170506560802459"
"430","","","","","","","1.700901027917862","1.700901027917862","1.700901027917862"
"431","","","","","","","1.756309895515442","1.756309895515442","1.756309895515442"
"432","","","","","","","1.6482417929172515","1.6482417929172515","1.6482417929172515"
"433","","","","","","","1.6056997346878052","1.6056997346878052","1.6056997346878052"
"434","","","","","","","1.6837162494659423","1.6837162494659423","1.6837162494659423"
"435","","","","","","","1.654777054786682","1.654777054786682","1.654777054786682"
"436","","","","","","","1.5841980123519896","1.5841980123519896","1.5841980123519896"
"437","","","","","","","1.5398735356330873","1.5398735356330873","1.5398735356330873"
"438","","","","","","","1.6697327768802643","1.6697327768802643","1.6697327768802643"
"439","","","","","","","1.6681416654586791","1.6681416654586791","1.6681416654586791"
"440","","","","","","","1.640091633796692","1.640091633796692","1.640091633796692"
"441","","","","","","","1.6239820694923401","1.6239820694923401","1.6239820694923401"
"442","","","","","","","1.7366306805610656","1.7366306805610656","1.7366306805610656"
"443","","","","","","","1.5861552047729492","1.5861552047729492","1.5861552047729492"
"444","","","","","","","1.5979255270957946","1.5979255270957946","1.5979255270957946"
"445","","","","","","","1.534362610578537","1.534362610578537","1.534362610578537"
"446","","","","","","","1.6402739369869233","1.6402739369869233","1.6402739369869233"
"447","","","","","","","1.6792014825344086","1.6792014825344086","1.6792014825344086"
"448","","","","","","","1.567065509557724","1.567065509557724","1.567065509557724"
"450","","","","","","","1.6320779192447663","1.6320779192447663","1.6320779192447663"
"451","","","","","","","1.6071543931961059","1.6071543931961059","1.6071543931961059"
"452","","","","","","","1.6709806323051453","1.6709806323051453","1.6709806323051453"
"453","","","","","","","1.6366153681278228","1.6366153681278228","1.6366153681278228"
"454","","","","","","","1.4927698135375977","1.4927698135375977","1.4927698135375977"
"455","","","","","","","1.612081422805786","1.612081422805786","1.612081422805786"
"456","","","","","","","1.558188624382019","1.558188624382019","1.558188624382019"
"457","","","","","","","1.6370152854919433","1.6370152854919433","1.6370152854919433"
"458","","","","","","","1.6426237070560454","1.6426237070560454","1.6426237070560454"
"459","","","","","","","1.6591464567184449","1.6591464567184449","1.6591464567184449"
"460","","","","","","","1.5776062750816344","1.5776062750816344","1.5776062750816344"
"461","","","","","","","1.5441948473453522","1.5441948473453522","1.5441948473453522"
"462","","","","","","","1.5609263646602631","1.5609263646602631","1.5609263646602631"
"463","","","","","","","1.606364974975586","1.606364974975586","1.606364974975586"
"464","","","","","","","1.5850926065444946","1.5850926065444946","1.5850926065444946"
"465","","","","","","","1.5953380370140076","1.5953380370140076","1.5953380370140076"
"466","","","","","","","1.5241112053394317","1.5241112053394317","1.5241112053394317"
"467","","","","","","","1.5249927318096161","1.5249927318096161","1.5249927318096161"
"468","","","","","","","1.5408140516281128","1.5408140516281128","1.5408140516281128"
"469","","","","","","","1.4287646877765656","1.4287646877765656","1.4287646877765656"
"470","","","","","","","1.560105518102646","1.560105518102646","1.560105518102646"
"471","","","","","","","1.5683586025238037","1.5683586025238037","1.5683586025238037"
"472","","","","","","","1.477486720085144","1.477486720085144","1.477486720085144"
"473","","","","","","","1.4983525454998017","1.4983525454998017","1.4983525454998017"
"474","","","","","","","1.5206594800949096","1.5206594800949096","1.5206594800949096"
"475","","","","","","","1.5079335832595826","1.5079335832595826","1.5079335832595826"
"476","","","","","","","1.4942783772945405","1.4942783772945405","1.4942783772945405"
"477","","","","","","","1.4616284418106078","1.4616284418106078","1.4616284418106078"
"478","","","","","","","1.6157264399528504","1.6157264399528504","1.6157264399528504"
"479","","","","","","","1.5538197100162505","1.5538197100162505","1.5538197100162505"
"480","","","","","","","1.495723114013672","1.495723114013672","1.495723114013672"
"481","","","","","","","1.545631331205368","1.545631331205368","1.545631331205368"
"482","","","","","","","1.5207255268096924","1.5207255268096924","1.5207255268096924"
"483","","","","","","","1.4837846410274507","1.4837846410274507","1.4837846410274507"
"484","","","","","","","1.5283322477340697","1.5283322477340697","1.5283322477340697"
"485","","","","","","","1.397907508611679","1.397907508611679","1.397907508611679"
"486","","","","","","","1.594213832616806","1.594213832616806","1.594213832616806"
"487","","","","","","","1.5226453042030335","1.5226453042030335","1.5226453042030335"
"488","","","","","","","1.5191563892364501","1.5191563892364501","1.5191563892364501"
"489","","","","","","","1.4646090734004975","1.4646090734004975","1.4646090734004975"
"490","","","","","","","1.5105667555332183","1.5105667555332183","1.5105667555332183"
"491","","","","","","","1.5048692083358766","1.5048692083358766","1.5048692083358766"
"492","","","","","","","1.4499981832504272","1.4499981832504272","1.4499981832504272"
"493","","","","","","","1.348385385274887","1.348385385274887","1.348385385274887"
"494","","","","","","","1.5424078166484834","1.5424078166484834","1.5424078166484834"
"495","","","","","","","1.5796831703186036","1.5796831703186036","1.5796831703186036"
"496","","","","","","","1.4385768210887908","1.4385768210887908","1.4385768210887908"
"497","","","","","","","1.4475634717941284","1.4475634717941284","1.4475634717941284"
"498","","","","","","","1.477581022977829","1.477581022977829","1.477581022977829"
"499","","","","","","","1.4576824855804444","1.4576824855804444","1.4576824855804444"
"500","","","","","","","1.4848597753047943","1.4848597753047943","1.4848597753047943"
"501","","","","","","","1.5385077381134034","1.5385077381134034","1.5385077381134034"
"502","","","","","","","1.5088977921009064","1.5088977921009064","1.5088977921009064"
"503","","","","","","","1.423882976770401","1.423882976770401","1.423882976770401"
"504","","","","","","","1.5462635576725006","1.5462635576725006","1.5462635576725006"
